"id","name","producer","nation","local1","type","use","abv","degree","sweet","acidity","body","tannin","priceQuantile","year","age","price","nation_Chile","nation_France","nation_USA","nation_Italy","nation_Germany","nation_Spain","nation_other","nation_Australia","nation_Argentina","local1_Rapel Valley","local1_other","local1_California","local1_Bourgogne","local1_Bordeaux","local1_Southern France","local1_Central Valley","local1_Maipo Valley","local1_Rhone","local1_Loire","local1_South Island","local1_South Australia","local1_Rioja","local1_Champagne","local1_Piemonte","local1_Toscana","local1_Veneto","local1_Sicilia","local1_Mendoza","local1_Aconcagua","local1_Washington State","type_Red","type_White","type_Rose","type_Fortified","type_Sparkling","type_Hard","type_Korean","type_Sake/Rice","type_Etc","type_NA","use_Appetizer","use_Dessert","use_Etc","use_Table","sweet_SWEET1","sweet_SWEET2","sweet_SWEET3","sweet_SWEET4","sweet_SWEET5","sweet_NA","acidity_ACIDITY1","acidity_ACIDITY2","acidity_ACIDITY3","acidity_ACIDITY4","acidity_ACIDITY5","acidity_NA","body_BODY1","body_BODY2","body_BODY3","body_BODY4","body_BODY5","body_NA","tannin_TANNIN1","tannin_TANNIN2","tannin_TANNIN3","tannin_TANNIN4","tannin_TANNIN5","tannin_NA","year_0","year_1967","year_1970","year_1976","year_1978","year_1979","year_1980","year_1981","year_1983","year_1986","year_1987","year_1988","year_1989","year_1990","year_1991","year_1992","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","year_2019","year_2020","year_NA","dAbv","dDegree","dAge","dPrice"
19967,"Maison Champy, Gevrey Chambertin Vieilles Vignes","Maison Champy","France","Bourgogne","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q5","2016",4,421.3333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(13,13.5]","(11,17]","[0,4]","(200,10666.7]"
19968,"Maison Champy, Vosne-Romanee","Maison Champy","France","Bourgogne","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q5","2015",5,533.3333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(13,13.5]","(11,17]","(4,7]","(200,10666.7]"
19969,"Maison Champy, Chambolle Musigny","Maison Champy","France","Bourgogne","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN3","Q5","2015",5,666.6667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(13,13.5]","(11,17]","(4,7]","(200,10666.7]"
19970,"Ogier, Heritages Cotes du Rhone Villages 'Plan de Dieu'","Ogier","France","Rhone","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN3","Q3","2017",3,93.33333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(14.2,51.6]","(11,17]","[0,4]","(56,94.6667]"
19971,"Ogier, Heritages Lirac","Ogier","France","Rhone","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN4","Q3","2017",3,101.3333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(14.2,51.6]","(11,17]","[0,4]","(94.6667,200]"
19972,"Ogier, Heritages,  ‘Crozes-Hermitage’","Ogier","France","Rhone","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN3","Q3","2017",3,128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(14.2,51.6]","(11,17]","[0,4]","(94.6667,200]"
19973,"Ogier, Clos de L'Oratoire Chateauneuf du Pape Blanc","Ogier","France","Rhone","White","",13.5,11,"SWEET1","ACIDITY4","BODY3","TANNIN1","Q5","2017",3,346.6667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","0",0,"0",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(13,13.5]","[5,11]","[0,4]","(200,10666.7]"
19974,"Ogier, Clos de L'Oratoire  Chateauneuf du Pape Rouge","Ogier","France","Rhone","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN4","Q5","2016",4,320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(14.2,51.6]","(11,17]","[0,4]","(200,10666.7]"
19975,"Villa A Sesta, Ripaltella Chianti Superiore DOCG","Villa A Sesta","Italy","Toscana","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q2","2012",8,74.66667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(7,11]","(56,94.6667]"
19976,"Villa A Sesta, Il Palei Chianti Classico DOCG","Villa A Sesta","Italy","Toscana","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q3","2013",7,101.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(4,7]","(94.6667,200]"
19977,"Villa A Sesta, Chianti Classico Riserva DOCG","Villa A Sesta","Italy","Toscana","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN3","Q4","2012",8,133.3333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"(14.2,51.6]","(11,17]","(7,11]","(94.6667,200]"
19978,"Villa A Sesta, VAS Toscana IGT","Villa A Sesta","Italy","Toscana","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN3","Q4","2013",7,146.6667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(4,7]","(94.6667,200]"
19979,"Villa A Sesta, Sorleone, Chianti Classico Gran Selezione DOCG","Villa A Sesta","Italy","Toscana","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN4","Q4","2014",6,226.6667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(14.2,51.6]","(11,17]","(4,7]","(200,10666.7]"
19980,"Talamonti, Colle Corviano Montepulciano d’Abruzzo","Talamonti","Italy","other","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN3","Q2","2017",3,52.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(13,13.5]","(11,17]","[0,4]","[9.2,56]"
19981,"Tamaral, Roble","Tamaral","Spain","other","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q2","2016",4,74.66667,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(14.2,51.6]","(11,17]","[0,4]","(56,94.6667]"
19982,"Tamaral, Crianza","Tamaral","Spain","other","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q3","2014",6,120,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(14.2,51.6]","(11,17]","(4,7]","(94.6667,200]"
19983,"Tamaral, Reserva","Tamaral","Spain","other","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN3","Q4","2013",7,154.6667,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"(14.2,51.6]","(11,17]","(4,7]","(94.6667,200]"
19984,"Sutor, Sauvignon Blanc","Sutor","other","other","White","Appetizer, Table",13.5,9,"SWEET1","ACIDITY5","BODY2","TANNIN1","Q4","2014",6,141.3333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(13,13.5]","[5,11]","(4,7]","(94.6667,200]"
19985,"Sutor, Chardonnay","Sutor","other","other","White","Appetizer, Table",13.5,9,"SWEET1","ACIDITY4","BODY2","TANNIN1","Q4","2014",6,141.3333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(13,13.5]","[5,11]","(4,7]","(94.6667,200]"
19986,"Sutor, Merlot","Sutor","other","other","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN3","Q4","2014",6,173.3333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"(13,13.5]","(11,17]","(4,7]","(94.6667,200]"
19987,"Poljsak, Sauvignon Blanc","Poljsak","other","other","White","Appetizer, Table",12.5,9,"SWEET1","ACIDITY4","BODY2","TANNIN1","Q3","2016",4,88,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","(56,94.6667]"
19988,"Poljsak, Zelen","Poljsak","other","other","White","Appetizer, Table",12.5,9,"SWEET1","ACIDITY4","BODY1","TANNIN1","Q3","2016",4,101.3333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","(94.6667,200]"
19989,"Poljsak, Cabernet Sauvignon","Poljsak","other","other","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN3","Q4","2015",5,146.6667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"(13,13.5]","(11,17]","(4,7]","(94.6667,200]"
19990,"Chateau Dereszla, Furmint Semi dry ","Chateau Dereszla","other","other","White","Dessert",12.5,11,"SWEET3","ACIDITY5","BODY4","TANNIN1","Q2","2016",4,53.33333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0","1",0,"0",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","[9.2,56]"
19991,"HEADLINE Langhorne Creek, Shiraz","Smidge Wines","Australia","South Australia","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN3","Q3","2016",4,93.33333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(14.2,51.6]","(11,17]","[0,4]","(56,94.6667]"
19992,"HEADLINE Mclaren Vale, Cabernet Sauvignon","Smidge Wines","Australia","South Australia","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN4","Q3","2017",3,101.3333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(14.2,51.6]","(11,17]","[0,4]","(94.6667,200]"
19993,"Smidge, Houdini Shiraz","Smidge Wines","Australia","South Australia","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN4","Q3","2017",3,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(14.2,51.6]","(11,17]","[0,4]","(94.6667,200]"
19994,"Smidge, Houdini Cabernet Sauvignon ","Smidge Wines","Australia","South Australia","Red","Table",14.5,17,"SWEET1","ACIDITY4","BODY4","TANNIN4","Q3","2017",3,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(14.2,51.6]","(11,17]","[0,4]","(94.6667,200]"
19995,"Catalina Sounds, Sauvignon Blanc","Catalina Sounds","other","South Island","White","Appetizer, Table",12.5,9,"SWEET1","ACIDITY4","BODY2","TANNIN1","Q3","2017",3,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","(56,94.6667]"
19996,"Catalina Sounds, Single Vineyard, Sauvignon Blanc","Catalina Sounds","other","South Island","White","Appetizer, Table",13.5,9,"SWEET1","ACIDITY4","BODY2","TANNIN1","Q4","2016",4,141.3333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(13,13.5]","[5,11]","[0,4]","(94.6667,200]"
19997,"Catalina Sounds, Pinot Noir","Catalina Sounds","other","South Island","Red","Table",13.5,11,"SWEET1","ACIDITY4","BODY2","TANNIN2","Q3","2017",3,101.3333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(13,13.5]","[5,11]","[0,4]","(94.6667,200]"
19998,"Catalina Sounds Single Vinyard, Pinot Noir ","Catalina Sounds","other","South Island","Red","Table",13.5,15,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q4","2016",4,154.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"(13,13.5]","(11,17]","[0,4]","(94.6667,200]"
20003,"Chateau de Bligny, Blanc de Blanc Millesime Brut RM ","Chateau de Bligny","France","Champagne","Sparkling","Appetizer",12.5,7,"SWEET1","ACIDITY5","BODY4","TANNIN1","Q5","2006",14,320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1","0",0,"0",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4.5,13]","[5,11]","(11,41]","(200,10666.7]"
20004,"Santa Ema, Select Terroir Reserva Chardonnay ","Santa Ema","Chile","Maipo Valley","White","Appetizer, Table",12.5,9,"SWEET1","ACIDITY4","BODY2","TANNIN1","Q2","2016",4,52.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4.5,13]","[5,11]","[0,4]","[9.2,56]"
20005,"Santa Ema, Select Terrior Reserva Carmenere","Santa Ema","Chile","Rapel Valley","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q2","2018",2,52.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(13,13.5]","(11,17]","[0,4]","[9.2,56]"
20006,"Santa Ema, Select Terrior Reserva Cabernet Sauvignon","Santa Ema","Chile","Maipo Valley","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q2","2018",2,52.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"(13,13.5]","(11,17]","[0,4]","[9.2,56]"
20007,"Santa Ema, Gran Reserva Merlot ","Santa Ema","Chile","Maipo Valley","Red","Table",13.5,17,"SWEET1","ACIDITY4","BODY3","TANNIN3","Q3","2017",3,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0","0",0,"1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"(13,13.5]","(11,17]","[0,4]","(56,94.6667]"
